Angulo_grados,Bs_trans_efectivo,Modo_Detectores,NumTest,CoinWin_ns,Tp_us,NG_testigo,NGT_transmitido,NGR_reflejado,NGTR_coincidencia_triple,g2_calculado,estadistica_insuficiente
167.0,0.807831,3,1,5.0,500000.0,211,175,38,1,0.031729,False
168.0,0.834565,2,1,5.0,500000.0,,160,36,2,0.347222,False
168.0,0.834565,3,1,5.0,500000.0,218,193,33,2,0.068457,False
169.0,0.85967,2,1,5.0,500000.0,,209,28,2,0.341763,False
169.0,0.85967,3,1,5.0,500000.0,245,204,40,2,0.060049,False
170.0,0.883022,2,1,5.0,500000.0,,186,26,4,0.82713,False
170.0,0.883022,3,1,5.0,500000.0,220,191,31,3,0.111468,False
171.0,0.904508,2,1,5.0,500000.0,,210,33,4,0.577201,False
171.0,0.904508,3,1,5.0,500000.0,219,194,26,2,0.086836,False
172.0,0.924024,2,1,5.0,500000.0,,218,13,1,0.352858,False
172.0,0.924024,3,1,5.0,500000.0,190,169,29,1,0.038768,False
173.0,0.941474,2,1,5.0,500000.0,,218,24,6,1.146789,False
173.0,0.941474,3,1,5.0,500000.0,211,203,23,2,0.090383,False
174.0,0.956773,2,1,5.0,500000.0,,209,21,2,0.455685,False
174.0,0.956773,3,1,5.0,500000.0,230,210,20,2,0.109524,False
175.0,0.969846,2,1,5.0,500000.0,,225,11,1,0.40404,False
175.0,0.969846,3,1,5.0,500000.0,213,197,16,3,0.202728,False
176.0,0.980631,2,1,5.0,500000.0,,225,16,4,1.111111,False
176.0,0.980631,3,1,5.0,500000.0,224,232,15,1,0.064368,False
177.0,0.989074,2,1,5.0,500000.0,,216,11,2,0.841751,False
177.0,0.989074,3,1,5.0,500000.0,211,216,5,1,0.19537,False
178.0,0.995134,2,1,5.0,500000.0,,202,8,2,1.237624,False
178.0,0.995134,3,1,5.0,500000.0,237,228,7,1,0.148496,False
179.0,0.998782,2,1,5.0,500000.0,,206,13,5,1.867065,False
179.0,0.998782,3,1,5.0,500000.0,210,211,10,2,0.199052,False
180.0,1.0,2,1,5.0,500000.0,,203,9,3,1.642036,False
180.0,1.0,3,1,5.0,500000.0,226,213,10,2,0.212207,False
